Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,031063,2011,01,12,65.0,1,Y
IDCJAC0009,031063,2011,01,13,0.0,,Y
IDCJAC0009,031063,2011,01,14,62.2,1,Y
IDCJAC0009,031063,2011,01,15,36.8,1,Y
IDCJAC0009,031063,2011,01,16,1.4,1,Y
IDCJAC0009,031063,2011,01,17,22.2,1,Y
IDCJAC0009,031063,2011,01,18,8.2,1,Y
IDCJAC0009,031063,2011,01,19,15.8,1,Y
IDCJAC0009,031063,2011,01,20,5.2,1,Y
IDCJAC0009,031063,2011,01,21,6.4,1,Y
IDCJAC0009,031063,2011,01,22,111.0,1,Y
IDCJAC0009,031063,2011,01,23,72.8,1,Y
IDCJAC0009,031063,2011,01,24,0.0,,Y
IDCJAC0009,031063,2011,01,25,0.0,,Y
IDCJAC0009,031063,2011,01,26,0.0,,Y
IDCJAC0009,031063,2011,01,27,0.0,,Y
IDCJAC0009,031063,2011,01,28,2.6,1,Y
IDCJAC0009,031063,2011,01,29,0.0,,Y
IDCJAC0009,031063,2011,01,30,,,
IDCJAC0009,031063,2011,01,31,6.6,2,Y
IDCJAC0009,031063,2011,02,01,1.8,1,Y
IDCJAC0009,031063,2011,02,02,0.0,,Y
IDCJAC0009,031063,2011,02,03,28.6,1,Y
IDCJAC0009,031063,2011,02,04,89.2,1,Y
IDCJAC0009,031063,2011,02,05,78.2,1,Y
IDCJAC0009,031063,2011,02,06,3.4,1,Y
IDCJAC0009,031063,2011,02,07,70.8,1,Y
IDCJAC0009,031063,2011,02,08,8.6,1,Y
IDCJAC0009,031063,2011,02,09,3.8,1,Y
IDCJAC0009,031063,2011,02,10,15.8,1,Y
IDCJAC0009,031063,2011,02,11,15.4,1,Y
IDCJAC0009,031063,2011,02,12,53.2,1,Y
IDCJAC0009,031063,2011,02,13,14.8,1,Y
IDCJAC0009,031063,2011,02,14,2.8,1,Y
IDCJAC0009,031063,2011,02,15,0.0,,Y
IDCJAC0009,031063,2011,02,16,18.6,1,Y
IDCJAC0009,031063,2011,02,17,24.2,1,Y
IDCJAC0009,031063,2011,02,18,0.0,,Y
IDCJAC0009,031063,2011,02,19,0.0,,Y
IDCJAC0009,031063,2011,02,20,6.8,1,Y
IDCJAC0009,031063,2011,02,21,3.6,1,Y
IDCJAC0009,031063,2011,02,22,0.0,,Y
IDCJAC0009,031063,2011,02,23,14.4,1,Y
IDCJAC0009,031063,2011,02,24,59.2,1,Y
IDCJAC0009,031063,2011,02,25,182.2,1,Y
IDCJAC0009,031063,2011,02,26,62.0,1,Y
IDCJAC0009,031063,2011,02,27,168.0,1,Y
IDCJAC0009,031063,2011,02,28,66.0,1,Y
IDCJAC0009,031063,2011,03,01,,,
IDCJAC0009,031063,2011,03,02,33.4,2,Y
IDCJAC0009,031063,2011,03,03,0.0,,Y
IDCJAC0009,031063,2011,03,04,7.4,1,Y
IDCJAC0009,031063,2011,03,05,0.0,,Y
IDCJAC0009,031063,2011,03,06,36.6,1,Y
IDCJAC0009,031063,2011,03,07,145.2,1,Y
IDCJAC0009,031063,2011,03,08,30.2,1,Y
IDCJAC0009,031063,2011,03,09,20.6,1,Y
IDCJAC0009,031063,2011,03,10,39.8,1,Y
IDCJAC0009,031063,2011,03,11,1.4,1,Y
IDCJAC0009,031063,2011,03,12,7.2,1,Y
IDCJAC0009,031063,2011,03,13,29.2,1,Y
IDCJAC0009,031063,2011,03,14,22.8,1,Y
IDCJAC0009,031063,2011,03,15,6.0,1,Y
IDCJAC0009,031063,2011,03,16,45.2,1,Y
IDCJAC0009,031063,2011,03,17,71.6,1,Y
IDCJAC0009,031063,2011,03,18,9.4,1,Y
IDCJAC0009,031063,2011,03,19,0.0,,Y
IDCJAC0009,031063,2011,03,20,0.0,,Y
IDCJAC0009,031063,2011,03,21,0.0,,Y
IDCJAC0009,031063,2011,03,22,5.0,1,Y
IDCJAC0009,031063,2011,03,23,0.0,,Y
IDCJAC0009,031063,2011,03,24,1.2,1,Y
IDCJAC0009,031063,2011,03,25,0.0,,Y
IDCJAC0009,031063,2011,03,26,2.8,1,Y
IDCJAC0009,031063,2011,03,27,0.0,,Y
IDCJAC0009,031063,2011,03,28,4.0,1,Y
IDCJAC0009,031063,2011,03,29,0.0,,Y
IDCJAC0009,031063,2011,03,30,1.2,1,Y
IDCJAC0009,031063,2011,03,31,0.0,,Y
IDCJAC0009,031063,2011,04,01,1.6,1,Y
IDCJAC0009,031063,2011,04,02,10.4,1,Y
IDCJAC0009,031063,2011,04,03,1.4,1,Y
IDCJAC0009,031063,2011,04,04,0.0,,Y
IDCJAC0009,031063,2011,04,05,14.4,1,Y
IDCJAC0009,031063,2011,04,06,6.4,1,Y
IDCJAC0009,031063,2011,04,07,1.2,1,Y
IDCJAC0009,031063,2011,04,08,13.6,1,Y
IDCJAC0009,031063,2011,04,09,0.0,,Y
IDCJAC0009,031063,2011,04,10,1.8,1,Y
IDCJAC0009,031063,2011,04,11,0.0,,Y
IDCJAC0009,031063,2011,04,12,0.0,,Y
IDCJAC0009,031063,2011,04,13,0.0,,Y
IDCJAC0009,031063,2011,04,14,0.0,,Y
IDCJAC0009,031063,2011,04,15,0.0,,Y
IDCJAC0009,031063,2011,04,16,0.0,,Y
IDCJAC0009,031063,2011,04,17,0.0,,Y
IDCJAC0009,031063,2011,04,18,0.0,,Y
IDCJAC0009,031063,2011,04,19,0.0,,Y
IDCJAC0009,031063,2011,04,20,0.0,,Y
IDCJAC0009,031063,2011,04,21,0.0,,Y
IDCJAC0009,031063,2011,04,22,0.0,,Y
IDCJAC0009,031063,2011,04,23,0.0,,Y
IDCJAC0009,031063,2011,04,24,0.0,,Y
IDCJAC0009,031063,2011,04,25,0.0,,Y
IDCJAC0009,031063,2011,04,26,0.0,,Y
IDCJAC0009,031063,2011,04,27,1.4,1,Y
IDCJAC0009,031063,2011,04,28,1.0,1,Y
IDCJAC0009,031063,2011,04,29,4.8,1,Y
IDCJAC0009,031063,2011,04,30,0.0,,Y
IDCJAC0009,031063,2011,05,01,0.0,,Y
IDCJAC0009,031063,2011,05,02,0.0,,Y
IDCJAC0009,031063,2011,05,03,0.0,,Y
IDCJAC0009,031063,2011,05,04,0.0,,Y
IDCJAC0009,031063,2011,05,05,0.0,,Y
IDCJAC0009,031063,2011,05,06,0.0,,Y
IDCJAC0009,031063,2011,05,07,0.0,,Y
IDCJAC0009,031063,2011,05,08,0.0,,Y
IDCJAC0009,031063,2011,05,09,0.0,,Y
IDCJAC0009,031063,2011,05,10,0.0,,Y
IDCJAC0009,031063,2011,05,11,0.0,,Y
IDCJAC0009,031063,2011,05,12,0.0,,Y
IDCJAC0009,031063,2011,05,13,0.0,,Y
IDCJAC0009,031063,2011,05,14,0.0,,Y
IDCJAC0009,031063,2011,05,15,0.0,,Y
IDCJAC0009,031063,2011,05,16,0.4,1,Y
IDCJAC0009,031063,2011,05,17,2.8,1,Y
IDCJAC0009,031063,2011,05,18,0.0,,Y
IDCJAC0009,031063,2011,05,19,2.4,1,Y
IDCJAC0009,031063,2011,05,20,2.6,1,Y
IDCJAC0009,031063,2011,05,21,0.0,,Y
IDCJAC0009,031063,2011,05,22,3.4,1,Y
IDCJAC0009,031063,2011,05,23,0.0,,Y
IDCJAC0009,031063,2011,05,24,0.0,,Y
IDCJAC0009,031063,2011,05,25,0.0,,Y
IDCJAC0009,031063,2011,05,26,0.0,,Y
IDCJAC0009,031063,2011,05,27,0.0,,Y
IDCJAC0009,031063,2011,05,28,0.0,,Y
IDCJAC0009,031063,2011,05,29,0.0,,Y
IDCJAC0009,031063,2011,05,30,0.0,,Y
IDCJAC0009,031063,2011,05,31,0.0,,Y
IDCJAC0009,031063,2011,06,01,0.0,,Y
IDCJAC0009,031063,2011,06,02,0.0,,Y
IDCJAC0009,031063,2011,06,03,0.0,,Y
IDCJAC0009,031063,2011,06,04,0.0,,Y
IDCJAC0009,031063,2011,06,05,0.0,,Y
IDCJAC0009,031063,2011,06,06,0.0,,Y
IDCJAC0009,031063,2011,06,07,0.0,,Y
IDCJAC0009,031063,2011,06,08,0.0,,Y
IDCJAC0009,031063,2011,06,09,0.0,,Y
IDCJAC0009,031063,2011,06,10,0.0,,Y
IDCJAC0009,031063,2011,06,11,0.0,,Y
IDCJAC0009,031063,2011,06,12,0.0,,Y
IDCJAC0009,031063,2011,06,13,0.0,,Y
IDCJAC0009,031063,2011,06,14,0.0,,Y
IDCJAC0009,031063,2011,06,15,0.0,,Y
IDCJAC0009,031063,2011,06,16,0.0,,Y
IDCJAC0009,031063,2011,06,17,0.0,,Y
IDCJAC0009,031063,2011,06,18,0.0,,Y
IDCJAC0009,031063,2011,06,19,0.0,,Y
IDCJAC0009,031063,2011,06,20,0.0,,Y
IDCJAC0009,031063,2011,06,21,0.0,,Y
IDCJAC0009,031063,2011,06,22,0.0,,Y
IDCJAC0009,031063,2011,06,23,0.0,,Y
IDCJAC0009,031063,2011,06,24,0.0,,Y
IDCJAC0009,031063,2011,06,25,0.0,,Y
IDCJAC0009,031063,2011,06,26,0.4,1,Y
IDCJAC0009,031063,2011,06,27,2.0,1,Y
IDCJAC0009,031063,2011,06,28,14.6,1,Y
IDCJAC0009,031063,2011,06,29,60.6,1,Y
IDCJAC0009,031063,2011,06,30,7.2,1,Y
IDCJAC0009,031063,2011,07,01,2.6,1,Y
IDCJAC0009,031063,2011,07,02,0.0,,Y
IDCJAC0009,031063,2011,07,03,1.0,1,Y
IDCJAC0009,031063,2011,07,04,0.8,1,Y
IDCJAC0009,031063,2011,07,05,0.0,,Y
IDCJAC0009,031063,2011,07,06,0.0,,Y
IDCJAC0009,031063,2011,07,07,0.0,,Y
IDCJAC0009,031063,2011,07,08,0.0,,Y
IDCJAC0009,031063,2011,07,09,0.0,,Y
IDCJAC0009,031063,2011,07,10,0.0,,Y
IDCJAC0009,031063,2011,07,11,0.0,,Y
IDCJAC0009,031063,2011,07,12,0.0,,Y
IDCJAC0009,031063,2011,07,13,0.0,,Y
IDCJAC0009,031063,2011,07,14,0.0,,Y
IDCJAC0009,031063,2011,07,15,0.0,,Y
IDCJAC0009,031063,2011,07,16,0.0,,Y
IDCJAC0009,031063,2011,07,17,1.4,1,Y
IDCJAC0009,031063,2011,07,18,0.0,,Y
IDCJAC0009,031063,2011,07,19,0.0,,Y
IDCJAC0009,031063,2011,07,20,0.0,,Y
IDCJAC0009,031063,2011,07,21,0.0,,Y
IDCJAC0009,031063,2011,07,22,0.0,,Y
IDCJAC0009,031063,2011,07,23,0.0,,Y
IDCJAC0009,031063,2011,07,24,0.0,,Y
IDCJAC0009,031063,2011,07,25,0.0,,Y
IDCJAC0009,031063,2011,07,26,0.0,,Y
IDCJAC0009,031063,2011,07,27,7.4,1,Y
IDCJAC0009,031063,2011,07,28,0.0,,Y
IDCJAC0009,031063,2011,07,29,0.0,,Y
IDCJAC0009,031063,2011,07,30,0.0,,Y
IDCJAC0009,031063,2011,07,31,0.0,,Y
IDCJAC0009,031063,2011,08,01,0.0,,Y
IDCJAC0009,031063,2011,08,02,0.0,,Y
IDCJAC0009,031063,2011,08,03,0.0,,Y
IDCJAC0009,031063,2011,08,04,4.4,1,Y
IDCJAC0009,031063,2011,08,05,1.4,1,Y
IDCJAC0009,031063,2011,08,06,3.6,1,Y
IDCJAC0009,031063,2011,08,07,5.6,1,Y
IDCJAC0009,031063,2011,08,08,0.8,1,Y
IDCJAC0009,031063,2011,08,09,0.0,,Y
IDCJAC0009,031063,2011,08,10,0.0,,Y
IDCJAC0009,031063,2011,08,11,0.0,,Y
IDCJAC0009,031063,2011,08,12,0.0,,Y
IDCJAC0009,031063,2011,08,13,0.0,,Y
IDCJAC0009,031063,2011,08,14,0.0,,Y
IDCJAC0009,031063,2011,08,15,0.0,,Y
IDCJAC0009,031063,2011,08,16,3.6,1,Y
IDCJAC0009,031063,2011,08,17,0.0,,Y
IDCJAC0009,031063,2011,08,18,0.0,,Y
IDCJAC0009,031063,2011,08,19,0.0,,Y
IDCJAC0009,031063,2011,08,20,0.0,,Y
IDCJAC0009,031063,2011,08,21,0.0,,Y
IDCJAC0009,031063,2011,08,22,0.0,,Y
IDCJAC0009,031063,2011,08,23,0.0,,Y
IDCJAC0009,031063,2011,08,24,0.0,,Y
IDCJAC0009,031063,2011,08,25,0.0,,Y
IDCJAC0009,031063,2011,08,26,0.0,,Y
IDCJAC0009,031063,2011,08,27,0.0,,Y
IDCJAC0009,031063,2011,08,28,0.2,1,Y
IDCJAC0009,031063,2011,08,29,0.0,,Y
IDCJAC0009,031063,2011,08,30,0.0,,Y
IDCJAC0009,031063,2011,08,31,0.0,,Y
IDCJAC0009,031063,2011,09,01,0.0,,Y
IDCJAC0009,031063,2011,09,02,1.2,1,Y
IDCJAC0009,031063,2011,09,03,0.0,,Y
IDCJAC0009,031063,2011,09,04,6.8,1,Y
IDCJAC0009,031063,2011,09,05,8.6,1,Y
IDCJAC0009,031063,2011,09,06,0.0,,Y
IDCJAC0009,031063,2011,09,07,0.0,,Y
IDCJAC0009,031063,2011,09,08,0.0,,Y
IDCJAC0009,031063,2011,09,09,0.0,,Y
IDCJAC0009,031063,2011,09,10,0.0,,Y
IDCJAC0009,031063,2011,09,11,0.0,,Y
IDCJAC0009,031063,2011,09,12,0.0,,Y
IDCJAC0009,031063,2011,09,13,0.0,,Y
IDCJAC0009,031063,2011,09,14,0.0,,Y
IDCJAC0009,031063,2011,09,15,0.0,,Y
IDCJAC0009,031063,2011,09,16,0.0,,Y
IDCJAC0009,031063,2011,09,17,0.0,,Y
IDCJAC0009,031063,2011,09,18,0.0,,Y
IDCJAC0009,031063,2011,09,19,0.0,,Y
IDCJAC0009,031063,2011,09,20,0.0,,Y
IDCJAC0009,031063,2011,09,21,0.0,,Y
IDCJAC0009,031063,2011,09,22,0.0,,Y
IDCJAC0009,031063,2011,09,23,0.0,,Y
IDCJAC0009,031063,2011,09,24,0.0,,Y
IDCJAC0009,031063,2011,09,25,0.0,,Y
IDCJAC0009,031063,2011,09,26,0.0,,Y
IDCJAC0009,031063,2011,09,27,0.0,,Y
IDCJAC0009,031063,2011,09,28,0.0,,Y
IDCJAC0009,031063,2011,09,29,0.0,,Y
IDCJAC0009,031063,2011,09,30,0.0,,Y
IDCJAC0009,031063,2011,10,01,0.0,,Y
IDCJAC0009,031063,2011,10,02,0.0,,Y
IDCJAC0009,031063,2011,10,03,0.0,,Y
IDCJAC0009,031063,2011,10,04,0.0,,Y
IDCJAC0009,031063,2011,10,05,0.0,,Y
IDCJAC0009,031063,2011,10,06,0.0,,Y
IDCJAC0009,031063,2011,10,07,0.0,,Y
IDCJAC0009,031063,2011,10,08,0.0,,Y
IDCJAC0009,031063,2011,10,09,0.0,,Y
IDCJAC0009,031063,2011,10,10,0.0,,Y
IDCJAC0009,031063,2011,10,11,0.0,,Y
IDCJAC0009,031063,2011,10,12,0.0,,Y
IDCJAC0009,031063,2011,10,13,0.0,,Y
IDCJAC0009,031063,2011,10,14,0.0,,Y
IDCJAC0009,031063,2011,10,15,0.0,,Y
IDCJAC0009,031063,2011,10,16,11.4,1,Y
IDCJAC0009,031063,2011,10,17,0.0,,Y
IDCJAC0009,031063,2011,10,18,37.0,1,Y
IDCJAC0009,031063,2011,10,19,189.2,1,Y
IDCJAC0009,031063,2011,10,20,148.8,1,Y
IDCJAC0009,031063,2011,10,21,24.0,1,Y
IDCJAC0009,031063,2011,10,22,19.4,1,Y
IDCJAC0009,031063,2011,10,23,0.0,,Y
IDCJAC0009,031063,2011,10,24,0.8,1,Y
IDCJAC0009,031063,2011,10,25,0.0,,Y
IDCJAC0009,031063,2011,10,26,0.0,,Y
IDCJAC0009,031063,2011,10,27,0.0,,Y
IDCJAC0009,031063,2011,10,28,0.0,,Y
IDCJAC0009,031063,2011,10,29,0.0,,Y
IDCJAC0009,031063,2011,10,30,0.0,,Y
IDCJAC0009,031063,2011,10,31,0.0,,Y
IDCJAC0009,031063,2011,11,01,0.0,,Y
IDCJAC0009,031063,2011,11,02,9.8,1,Y
IDCJAC0009,031063,2011,11,03,2.6,1,Y
IDCJAC0009,031063,2011,11,04,0.0,,Y
IDCJAC0009,031063,2011,11,05,1.2,1,Y
IDCJAC0009,031063,2011,11,06,21.8,1,Y
IDCJAC0009,031063,2011,11,07,9.6,1,Y
IDCJAC0009,031063,2011,11,08,0.4,1,Y
IDCJAC0009,031063,2011,11,09,0.0,,Y
IDCJAC0009,031063,2011,11,10,0.0,,Y
IDCJAC0009,031063,2011,11,11,0.0,,Y
IDCJAC0009,031063,2011,11,12,0.0,,Y
IDCJAC0009,031063,2011,11,13,5.4,1,Y
IDCJAC0009,031063,2011,11,14,0.0,,Y
IDCJAC0009,031063,2011,11,15,0.0,,Y
IDCJAC0009,031063,2011,11,16,0.0,,Y
IDCJAC0009,031063,2011,11,17,0.0,,Y
IDCJAC0009,031063,2011,11,18,0.0,,Y
IDCJAC0009,031063,2011,11,19,0.6,1,Y
IDCJAC0009,031063,2011,11,20,6.2,1,Y
IDCJAC0009,031063,2011,11,21,0.0,,Y
IDCJAC0009,031063,2011,11,22,0.8,1,Y
IDCJAC0009,031063,2011,11,23,1.2,1,Y
IDCJAC0009,031063,2011,11,24,6.0,1,Y
IDCJAC0009,031063,2011,11,25,36.2,1,Y
IDCJAC0009,031063,2011,11,26,12.8,1,Y
IDCJAC0009,031063,2011,11,27,0.0,,Y
IDCJAC0009,031063,2011,11,28,0.0,,Y
IDCJAC0009,031063,2011,11,29,0.0,,Y
IDCJAC0009,031063,2011,11,30,0.8,1,Y
IDCJAC0009,031063,2011,12,01,8.8,1,Y
IDCJAC0009,031063,2011,12,02,0.0,,Y
IDCJAC0009,031063,2011,12,03,0.0,,Y
IDCJAC0009,031063,2011,12,04,24.0,1,Y
IDCJAC0009,031063,2011,12,05,10.0,1,Y
IDCJAC0009,031063,2011,12,06,8.0,1,Y
IDCJAC0009,031063,2011,12,07,0.6,1,Y
IDCJAC0009,031063,2011,12,08,0.8,1,Y
IDCJAC0009,031063,2011,12,09,0.0,,Y
IDCJAC0009,031063,2011,12,10,,,
IDCJAC0009,031063,2011,12,11,8.2,2,Y
IDCJAC0009,031063,2011,12,12,0.0,,Y
IDCJAC0009,031063,2011,12,13,13.8,1,Y
IDCJAC0009,031063,2011,12,14,0.0,,Y
IDCJAC0009,031063,2011,12,15,0.0,,Y
IDCJAC0009,031063,2011,12,16,9.6,1,Y
IDCJAC0009,031063,2011,12,17,57.4,1,Y
IDCJAC0009,031063,2011,12,18,1.8,1,Y
IDCJAC0009,031063,2011,12,19,4.2,1,Y
IDCJAC0009,031063,2011,12,20,2.0,1,Y
IDCJAC0009,031063,2011,12,21,0.0,,Y
IDCJAC0009,031063,2011,12,22,0.0,,Y
IDCJAC0009,031063,2011,12,23,0.0,,Y
IDCJAC0009,031063,2011,12,24,0.0,,Y
IDCJAC0009,031063,2011,12,25,0.0,,Y
IDCJAC0009,031063,2011,12,26,0.0,,Y
IDCJAC0009,031063,2011,12,27,0.0,,Y
IDCJAC0009,031063,2011,12,28,31.6,1,Y
IDCJAC0009,031063,2011,12,29,7.2,1,Y
IDCJAC0009,031063,2011,12,30,50.0,1,Y
IDCJAC0009,031063,2011,12,31,7.4,1,Y
IDCJAC0009,031063,2012,01,01,0.0,,Y
IDCJAC0009,031063,2012,01,02,1.6,1,Y
IDCJAC0009,031063,2012,01,03,0.0,,Y
IDCJAC0009,031063,2012,01,04,6.2,1,Y
IDCJAC0009,031063,2012,01,05,0.8,1,Y
IDCJAC0009,031063,2012,01,06,0.0,,Y
IDCJAC0009,031063,2012,01,07,0.0,,Y
IDCJAC0009,031063,2012,01,08,0.0,,Y
IDCJAC0009,031063,2012,01,09,0.0,,Y
IDCJAC0009,031063,2012,01,10,0.0,,Y
IDCJAC0009,031063,2012,01,11,0.0,,Y
IDCJAC0009,031063,2012,01,12,0.0,,Y
IDCJAC0009,031063,2012,01,13,0.0,,Y
IDCJAC0009,031063,2012,01,14,0.6,1,Y
IDCJAC0009,031063,2012,01,15,0.0,,Y
IDCJAC0009,031063,2012,01,16,65.4,1,Y
IDCJAC0009,031063,2012,01,17,0.4,1,Y
IDCJAC0009,031063,2012,01,18,1.4,1,Y
IDCJAC0009,031063,2012,01,19,40.6,1,Y
IDCJAC0009,031063,2012,01,20,7.8,1,Y
IDCJAC0009,031063,2012,01,21,2.0,1,Y
IDCJAC0009,031063,2012,01,22,5.8,1,Y
IDCJAC0009,031063,2012,01,23,0.6,1,Y
IDCJAC0009,031063,2012,01,24,18.0,1,Y
IDCJAC0009,031063,2012,01,25,54.2,1,Y
IDCJAC0009,031063,2012,01,26,24.8,1,Y
IDCJAC0009,031063,2012,01,27,13.8,1,Y
IDCJAC0009,031063,2012,01,28,3.8,1,Y
IDCJAC0009,031063,2012,01,29,5.4,1,Y
IDCJAC0009,031063,2012,01,30,0.0,,Y
IDCJAC0009,031063,2012,01,31,,,
IDCJAC0009,031063,2012,02,01,18.2,1,Y
IDCJAC0009,031063,2012,02,02,31.2,1,Y
IDCJAC0009,031063,2012,02,03,5.0,1,Y
IDCJAC0009,031063,2012,02,04,51.6,1,Y
IDCJAC0009,031063,2012,02,05,0.4,1,Y
IDCJAC0009,031063,2012,02,06,0.0,,Y
IDCJAC0009,031063,2012,02,07,0.0,,Y
IDCJAC0009,031063,2012,02,08,0.0,,Y
IDCJAC0009,031063,2012,02,09,0.0,,Y
IDCJAC0009,031063,2012,02,10,4.6,1,Y
IDCJAC0009,031063,2012,02,11,3.6,1,Y
IDCJAC0009,031063,2012,02,12,0.0,,Y
IDCJAC0009,031063,2012,02,13,0.0,,Y
IDCJAC0009,031063,2012,02,14,0.0,,Y
IDCJAC0009,031063,2012,02,15,0.0,,Y
IDCJAC0009,031063,2012,02,16,2.0,1,Y
IDCJAC0009,031063,2012,02,17,39.6,1,Y
IDCJAC0009,031063,2012,02,18,0.0,,Y
IDCJAC0009,031063,2012,02,19,3.6,1,Y
IDCJAC0009,031063,2012,02,20,34.4,1,Y
IDCJAC0009,031063,2012,02,21,0.0,,Y
IDCJAC0009,031063,2012,02,22,41.2,1,Y
IDCJAC0009,031063,2012,02,23,0.0,,Y
IDCJAC0009,031063,2012,02,24,19.2,1,Y
IDCJAC0009,031063,2012,02,25,15.6,1,Y
IDCJAC0009,031063,2012,02,26,6.6,1,Y
IDCJAC0009,031063,2012,02,27,0.0,,Y
IDCJAC0009,031063,2012,02,28,51.6,1,Y
IDCJAC0009,031063,2012,02,29,55.4,1,Y
IDCJAC0009,031063,2012,03,01,44.6,1,Y
IDCJAC0009,031063,2012,03,02,6.0,1,Y
IDCJAC0009,031063,2012,03,03,15.6,1,Y
IDCJAC0009,031063,2012,03,04,52.6,1,Y
IDCJAC0009,031063,2012,03,05,17.8,1,Y
IDCJAC0009,031063,2012,03,06,0.0,,Y
IDCJAC0009,031063,2012,03,07,0.0,,Y
IDCJAC0009,031063,2012,03,08,0.0,,Y
IDCJAC0009,031063,2012,03,09,8.6,1,Y
IDCJAC0009,031063,2012,03,10,15.8,1,Y
IDCJAC0009,031063,2012,03,11,21.4,1,Y
IDCJAC0009,031063,2012,03,12,17.8,1,Y
IDCJAC0009,031063,2012,03,13,124.8,1,Y
IDCJAC0009,031063,2012,03,14,61.2,1,Y
IDCJAC0009,031063,2012,03,15,30.6,1,Y
IDCJAC0009,031063,2012,03,16,23.6,1,Y
IDCJAC0009,031063,2012,03,17,23.2,1,Y
IDCJAC0009,031063,2012,03,18,226.8,1,Y
IDCJAC0009,031063,2012,03,19,132.4,1,Y
IDCJAC0009,031063,2012,03,20,175.8,1,Y
IDCJAC0009,031063,2012,03,21,0.8,1,Y
IDCJAC0009,031063,2012,03,22,1.6,1,Y
IDCJAC0009,031063,2012,03,23,0.0,,Y
IDCJAC0009,031063,2012,03,24,9.8,1,Y
IDCJAC0009,031063,2012,03,25,0.0,,Y
IDCJAC0009,031063,2012,03,26,84.6,1,Y
IDCJAC0009,031063,2012,03,27,99.8,1,Y
IDCJAC0009,031063,2012,03,28,10.8,1,Y
IDCJAC0009,031063,2012,03,29,0.0,,Y
IDCJAC0009,031063,2012,03,30,0.0,,Y
IDCJAC0009,031063,2012,03,31,0.0,,Y
IDCJAC0009,031063,2012,04,01,0.0,,Y
IDCJAC0009,031063,2012,04,02,0.0,,Y
IDCJAC0009,031063,2012,04,03,0.0,,Y
IDCJAC0009,031063,2012,04,04,0.0,,Y
IDCJAC0009,031063,2012,04,05,0.0,,Y
IDCJAC0009,031063,2012,04,06,0.0,,Y
IDCJAC0009,031063,2012,04,07,0.0,,Y
IDCJAC0009,031063,2012,04,08,0.0,,Y
IDCJAC0009,031063,2012,04,09,0.0,,Y
IDCJAC0009,031063,2012,04,10,0.0,,Y
IDCJAC0009,031063,2012,04,11,0.0,,Y
IDCJAC0009,031063,2012,04,12,28.2,1,Y
IDCJAC0009,031063,2012,04,13,42.4,1,Y
IDCJAC0009,031063,2012,04,14,5.4,1,Y
IDCJAC0009,031063,2012,04,15,2.4,1,Y
IDCJAC0009,031063,2012,04,16,43.2,1,Y
IDCJAC0009,031063,2012,04,17,3.2,1,Y
IDCJAC0009,031063,2012,04,18,0.0,,Y
IDCJAC0009,031063,2012,04,19,0.0,,Y
IDCJAC0009,031063,2012,04,20,0.0,,Y
IDCJAC0009,031063,2012,04,21,0.0,,Y
IDCJAC0009,031063,2012,04,22,0.0,,Y
IDCJAC0009,031063,2012,04,23,0.0,,Y
IDCJAC0009,031063,2012,04,24,0.0,,Y
IDCJAC0009,031063,2012,04,25,0.0,,Y
IDCJAC0009,031063,2012,04,26,0.0,,Y
IDCJAC0009,031063,2012,04,27,0.2,1,Y
IDCJAC0009,031063,2012,04,28,6.4,1,Y
IDCJAC0009,031063,2012,04,29,0.0,,Y
IDCJAC0009,031063,2012,04,30,0.0,,Y
IDCJAC0009,031063,2012,05,01,0.0,,Y
IDCJAC0009,031063,2012,05,02,0.0,,Y
IDCJAC0009,031063,2012,05,03,0.0,,Y
IDCJAC0009,031063,2012,05,04,0.0,,Y
IDCJAC0009,031063,2012,05,05,0.0,,Y
IDCJAC0009,031063,2012,05,06,0.0,,Y
IDCJAC0009,031063,2012,05,07,0.0,,Y
IDCJAC0009,031063,2012,05,08,0.0,,Y
IDCJAC0009,031063,2012,05,09,0.0,,Y
IDCJAC0009,031063,2012,05,10,0.0,,Y
IDCJAC0009,031063,2012,05,11,0.0,,Y
IDCJAC0009,031063,2012,05,12,3.2,1,Y
IDCJAC0009,031063,2012,05,13,0.0,,Y
IDCJAC0009,031063,2012,05,14,0.0,,Y
IDCJAC0009,031063,2012,05,15,0.0,,Y
IDCJAC0009,031063,2012,05,16,0.0,,Y
IDCJAC0009,031063,2012,05,17,0.0,,Y
IDCJAC0009,031063,2012,05,18,8.8,1,Y
IDCJAC0009,031063,2012,05,19,5.0,1,Y
IDCJAC0009,031063,2012,05,20,0.0,,Y
IDCJAC0009,031063,2012,05,21,16.6,1,Y
IDCJAC0009,031063,2012,05,22,17.4,1,Y
IDCJAC0009,031063,2012,05,23,6.8,1,Y
IDCJAC0009,031063,2012,05,24,3.6,1,Y
IDCJAC0009,031063,2012,05,25,97.4,1,Y
IDCJAC0009,031063,2012,05,26,3.4,1,Y
IDCJAC0009,031063,2012,05,27,0.0,,Y
IDCJAC0009,031063,2012,05,28,0.0,,Y
IDCJAC0009,031063,2012,05,29,0.0,,Y
IDCJAC0009,031063,2012,05,30,0.0,,Y
IDCJAC0009,031063,2012,05,31,4.8,1,Y
IDCJAC0009,031063,2012,06,01,6.6,1,Y
IDCJAC0009,031063,2012,06,02,22.8,1,Y
IDCJAC0009,031063,2012,06,03,1.6,1,Y
